Date,Time,group name,Distance along tape,Distance along tape,Plant type?,Litter,Groundcover Identification,Ground Cover,Trees/shrubs identification,Active Burrows,Inactive Burrows,>2cm,DunePostition,Latitude,Longitude,Accuracy
5/07/2015,8:51:05 AM,bluespidermonkeys,25,,Litter Cover,0,,,,,,,,,,
5/07/2015,8:51:18 AM,bluespidermonkeys,25,,Groundcover Plants,,Beach Spinifex,55,,,,,,,,
5/07/2015,8:53:13 AM,bluespidermonkeys,25,,Crab data,,,,,1,6,0,,,,
5/07/2015,8:53:34 AM,bluespidermonkeys,,25,Dune Position,,,,,,,,Crest,-25.60633405,153.0925086,0.5
5/07/2015,8:53:42 AM,bluespidermonkeys,,25,Dune Position,,,,,,,,Crest,-25.60633728,153.0925078,0.4
5/07/2015,8:57:04 AM,bluespidermonkeys,30,,Litter Cover,30,,,,,,,,,,
5/07/2015,8:57:24 AM,bluespidermonkeys,30,,Groundcover Plants,,Beach Spinifex,50,,,,,,,,
5/07/2015,8:57:47 AM,bluespidermonkeys,30,,Groundcover Plants,,Scented Fan Flower,10,,,,,,,,
5/07/2015,8:59:25 AM,bluespidermonkeys,30,,Crab data,,,,,3,4,1,,,,
5/07/2015,8:59:53 AM,bluespidermonkeys,,30,Dune Position,,,,,,,,Crest,-25.60632613,153.0925055,2.4
5/07/2015,9:00:37 AM,bluespidermonkeys,35,,Litter Cover,30,,,,,,,,,,
5/07/2015,9:01:12 AM,bluespidermonkeys,35,,Groundcover Plants,,Beach Spinifex,20,,,,,,,,
5/07/2015,9:02:06 AM,bluespidermonkeys,35,,Crab data,,,,,3,3,2,,,,
5/07/2015,9:02:48 AM,bluespidermonkeys,,35,Dune Position,,,,,,,,Upslope,-25.60629519,153.0924217,1.1
5/07/2015,9:08:36 AM,bluespidermonkeys,40,,Litter Cover,5,,,,,,,,,,
5/07/2015,9:08:58 AM,bluespidermonkeys,40,,Groundcover Plants,,Scented Fan Flower,75,,,,,,,,
5/07/2015,9:11:03 AM,bluespidermonkeys,40,,Groundcover Plants,,Beach Couch,5,,,,,,,,
5/07/2015,9:11:17 AM,bluespidermonkeys,40,,Groundcover Plants,,Coastal Lovegrass,1,,,,,,,,
5/07/2015,9:12:15 AM,bluespidermonkeys,40,,Crab data,,,,,0,7,5,,,,
5/07/2015,9:12:25 AM,bluespidermonkeys,,40,Dune Position,,,,,,,,Crest,-25.60629158,153.0923978,0.4
5/07/2015,9:15:37 AM,bluespidermonkeys,45,,Litter Cover,85,,,,,,,,,,
5/07/2015,9:16:14 AM,bluespidermonkeys,45,,Groundcover Plants,,Beach Couch,25,,,,,,,,
5/07/2015,9:16:32 AM,bluespidermonkeys,45,,Groundcover Plants,,Scented Fan Flower,5,,,,,,,,
5/07/2015,9:17:10 AM,bluespidermonkeys,45,,Crab data,,,,,0,0,0,,,,
5/07/2015,9:17:22 AM,bluespidermonkeys,,45,Dune Position,,,,,,,,Upslope,-25.60629359,153.0923882,1.8
5/07/2015,9:18:04 AM,bluespidermonkeys,50,,Litter Cover,65,,,,,,,,,,
5/07/2015,9:18:25 AM,bluespidermonkeys,50,,Groundcover Plants,,Scented Fan Flower,50,,,,,,,,
5/07/2015,9:18:38 AM,bluespidermonkeys,50,,Groundcover Plants,,Beach Spinifex,1,,,,,,,,
5/07/2015,9:19:12 AM,bluespidermonkeys,50,,Crab data,,,,,1,1,0,,,,
5/07/2015,9:19:22 AM,bluespidermonkeys,,50,Dune Position,,,,,,,,Upslope,-25.60625117,153.0923878,0.8
5/07/2015,9:20:17 AM,bluespidermonkeys,55,,Litter Cover,70,,,,,,,,,,
5/07/2015,9:20:33 AM,bluespidermonkeys,55,,Groundcover Plants,,Scented Fan Flower,40,,,,,,,,
5/07/2015,9:20:52 AM,bluespidermonkeys,55,,Groundcover Plants,,Beach morning glory,15,,,,,,,,
5/07/2015,9:21:07 AM,bluespidermonkeys,55,,Trees and Shrubs,,,,Coastal Banksia,,,,,,,
5/07/2015,9:21:22 AM,bluespidermonkeys,55,,Groundcover Plants,,Beach Couch,10,,,,,,,,
5/07/2015,9:22:25 AM,bluespidermonkeys,55,,Crab data,,,,,4,0,0,,,,
5/07/2015,9:22:32 AM,bluespidermonkeys,,55,Dune Position,,,,,,,,Crest,-25.60620255,153.0922755,2.1
5/07/2015,9:24:41 AM,bluespidermonkeys,60,,Litter Cover,50,,,,,,,,,,
5/07/2015,9:25:49 AM,bluespidermonkeys,60,,Groundcover Plants,,Snake vine ,15,,,,,,,,
5/07/2015,9:26:01 AM,bluespidermonkeys,60,,Groundcover Plants,,Scented Fan Flower,20,,,,,,,,
5/07/2015,9:26:25 AM,bluespidermonkeys,60,,Groundcover Plants,,Beach Spinifex,5,,,,,,,,
5/07/2015,9:26:36 AM,bluespidermonkeys,60,,Groundcover Plants,,Coastal Lovegrass,1,,,,,,,,
5/07/2015,9:27:00 AM,bluespidermonkeys,60,,Crab data,,,,,0,0,0,,,,
5/07/2015,9:27:06 AM,bluespidermonkeys,,60,Dune Position,,,,,,,,Downslope,-25.60619104,153.0922097,1
5/07/2015,9:27:51 AM,bluespidermonkeys,65,,Litter Cover,60,,,,,,,,,,
5/07/2015,9:28:17 AM,bluespidermonkeys,65,,Groundcover Plants,,Beach Spinifex,50,,,,,,,,
5/07/2015,9:28:32 AM,bluespidermonkeys,65,,Groundcover Plants,,Beach Couch,20,,,,,,,,
5/07/2015,9:31:00 AM,bluespidermonkeys,65,,Crab data,,,,,0,2,1,,,,
5/07/2015,9:31:27 AM,bluespidermonkeys,,65,Dune Position,,,,,,,,Trough,-25.60616844,153.0921835,0.6
5/07/2015,9:31:58 AM,bluespidermonkeys,70,,Litter Cover,30,,,,,,,,,,
5/07/2015,9:32:16 AM,bluespidermonkeys,70,,Groundcover Plants,,Scented Fan Flower,20,,,,,,,,
5/07/2015,9:32:26 AM,bluespidermonkeys,70,,Groundcover Plants,,Beach Couch,15,,,,,,,,
5/07/2015,9:32:41 AM,bluespidermonkeys,70,,Groundcover Plants,,Beach Spinifex,15,,,,,,,,
5/07/2015,9:32:48 AM,bluespidermonkeys,70,,Trees and Shrubs,,,,Coastal She-oak,,,,,,,
5/07/2015,9:33:06 AM,bluespidermonkeys,70,,Crab data,,,,,1,0,1,,,,
5/07/2015,9:33:36 AM,bluespidermonkeys,,70,Dune Position,,,,,,,,Trough,-25.60619171,153.0921059,2
5/07/2015,9:34:09 AM,bluespidermonkeys,75,,Litter Cover,50,,,,,,,,,,
5/07/2015,9:34:21 AM,bluespidermonkeys,75,,Groundcover Plants,,Scented Fan Flower,50,,,,,,,,
5/07/2015,9:34:33 AM,bluespidermonkeys,75,,Groundcover Plants,,Blue Flax Lily,15,,,,,,,,
5/07/2015,9:34:58 AM,bluespidermonkeys,75,,Groundcover Plants,,Coastal Lovegrass,1,,,,,,,,
5/07/2015,9:35:07 AM,bluespidermonkeys,75,,Groundcover Plants,,Beach Couch,20,,,,,,,,
5/07/2015,9:35:13 AM,bluespidermonkeys,75,,Crab data,,,,,0,0,0,,,,
5/07/2015,9:35:37 AM,bluespidermonkeys,,75,Dune Position,,,,,,,,Trough,-25.6061912,153.0920861,0.7
5/07/2015,9:41:52 AM,blueking,,,,,,,,,,,,,,
5/07/2015,9:42:01 AM,blueking,,,,,,,,,,,,-25.6060387,153.0921387,2.7
5/07/2015,9:43:20 AM,blueking,80,,Litter Cover,75,,,,,,,,,,
5/07/2015,9:44:23 AM,blueking,80,,Groundcover Plants,,Blue Flax Lily,5,,,,,,,,
5/07/2015,9:44:39 AM,blueking,80,,Groundcover Plants,,Snake vine ,15,,,,,,,,
5/07/2015,9:45:16 AM,blueking,80,,Groundcover Plants,,Scented Fan Flower,30,,,,,,,,
5/07/2015,9:45:27 AM,blueking,80,,Crab data,,,,,0,0,0,,,,
5/07/2015,9:45:37 AM,blueking,,80,Dune Position,,,,,,,,Upslope,-25.6059724,153.0919077,1.1
5/07/2015,9:48:15 AM,blueking,75,,Litter Cover,60,,,,,,,,,,
5/07/2015,9:48:31 AM,blueking,75,,Groundcover Plants,,Snake vine ,10,,,,,,,,
5/07/2015,9:48:41 AM,blueking,75,,Groundcover Plants,,Coastal Lovegrass,1,,,,,,,,
5/07/2015,9:48:48 AM,blueking,75,,Groundcover Plants,,Beach Couch,5,,,,,,,,
5/07/2015,9:50:08 AM,blueking,75,,Trees and Shrubs,,,,Coastal Wattle,,,,,,,
5/07/2015,9:50:18 AM,blueking,75,,Crab data,,,,,1,,1,,,,
5/07/2015,9:50:45 AM,blueking,,75,Dune Position,,,,,,,,Trough,-25.60600517,153.0921464,3.9
5/07/2015,8:09:43 AM,blueking,,,,,,,,,,,,,,
5/07/2015,8:10:41 AM,blueking,,,,,,,,,,,,-25.59859544,153.0919528,3.4
5/07/2015,8:29:02 AM,blueking,100,,Litter Cover,1,,,,,,,,,,
5/07/2015,8:30:48 AM,blueking,100,,Groundcover Plants,,Beach Spinifex,10,,,,,,,,
5/07/2015,8:31:28 AM,blueking,100,,Trees and Shrubs,,,,Red Ash,,,,,,,
